country,country_code,country_iso,prefix,voice_rate_in_usd,voice_unit_in_seconds
Belarus,375,BLR,375255,0.4598,60
Belarus,375,BLR,375256,0.4598,60
Belarus,375,BLR,375257,0.4598,60
Belarus,375,BLR,375259,0.4598,60
Belarus,375,BLR,375291,0.4598,60
Belarus,375,BLR,375292,0.4598,60
Belarus,375,BLR,375293,0.4598,60
Belarus,375,BLR,375295,0.4598,60
Belarus,375,BLR,375296,0.4598,60
Belarus,375,BLR,375297,0.4598,60
Belarus,375,BLR,375298,0.4598,60
Belarus,375,BLR,375299,0.4598,60
Belarus,375,BLR,37533,0.4598,60
Belarus,375,BLR,375333440,1.3812,60
Belarus,375,BLR,375333441,1.3812,60
Belarus,375,BLR,375333442,1.3812,60
Belarus,375,BLR,375333443,1.3812,60
Belarus,375,BLR,375333444,1.3812,60
Belarus,375,BLR,375333445,1.3812,60
Belarus,375,BLR,375333446,1.3812,60
Belarus,375,BLR,375333447,1.3812,60
Belarus,375,BLR,375333448,1.3812,60
Belarus,375,BLR,375333449,1.3812,60
Belarus,375,BLR,37533357,1.3812,60
Belarus,375,BLR,37544,0.4598,60
Belarus,375,BLR,375602,1.3863,60
Belarus,375,BLR,375860,0.3667,60
Belize,501,BLZ,501,0.2924,60
Belize,501,BLZ,5016,0.3121,60
Bermuda,1441,BMU,1441,0.0488,60
Bolivia,591,BOL,591,0.147,60
Bolivia,591,BOL,59122,0.1419,60
Bolivia,591,BOL,5912213,0.2745,60
Bolivia,591,BOL,59122566,0.2745,60
Bolivia,591,BOL,59122567,0.2745,60
Bolivia,591,BOL,59122568,0.2745,60
Bolivia,591,BOL,59122569,0.2745,60
Bolivia,591,BOL,59122570,0.2745,60
Bolivia,591,BOL,59122598,0.2745,60
Bolivia,591,BOL,59122599,0.2745,60
Bolivia,591,BOL,59122755,0.2745,60
Bolivia,591,BOL,59122756,0.2745,60
Bolivia,591,BOL,59122757,0.2745,60
Bolivia,591,BOL,59122758,0.2745,60
Bolivia,591,BOL,59122759,0.2745,60
Bolivia,591,BOL,59122875,0.2745,60
Bolivia,591,BOL,59122876,0.2745,60
Bolivia,591,BOL,59122877,0.2745,60
Bolivia,591,BOL,59122878,0.2745,60
Bolivia,591,BOL,59122879,0.2745,60
Bolivia,591,BOL,59122895,0.2745,60
Bolivia,591,BOL,59122896,0.2745,60
Bolivia,591,BOL,59122897,0.2745,60
Bolivia,591,BOL,59122898,0.2745,60
Bolivia,591,BOL,59122899,0.2745,60
Bolivia,591,BOL,5912513,0.2745,60
Bolivia,591,BOL,591251995,0.2745,60
Bolivia,591,BOL,591251996,0.2745,60
Bolivia,591,BOL,591251997,0.2745,60
Bolivia,591,BOL,591251998,0.2745,60
Bolivia,591,BOL,591251999,0.2745,60
Bolivia,591,BOL,5912529,0.2745,60
Bolivia,591,BOL,591253,0.2745,60
Bolivia,591,BOL,591254,0.2745,60
Bolivia,591,BOL,591255,0.2745,60
Bolivia,591,BOL,5912582,0.2745,60
Bolivia,591,BOL,5912583,0.2745,60
Bolivia,591,BOL,5912584,0.2745,60
Bolivia,591,BOL,5912585,0.2745,60
Bolivia,591,BOL,5912586,0.2745,60
Bolivia,591,BOL,5912587,0.2745,60
Bolivia,591,BOL,5912588,0.2745,60
Bolivia,591,BOL,5912589,0.2745,60
Bolivia,591,BOL,5912590,0.2745,60
Bolivia,591,BOL,5912591,0.2745,60
Bolivia,591,BOL,5912592,0.2745,60
Bolivia,591,BOL,5912593,0.2745,60
Bolivia,591,BOL,5912594,0.2745,60
Bolivia,591,BOL,5912595,0.2745,60
Bolivia,591,BOL,5912596,0.2745,60
Bolivia,591,BOL,5912597,0.2745,60
Bolivia,591,BOL,59126132,0.2745,60
Bolivia,591,BOL,59126133,0.2745,60
Bolivia,591,BOL,59126134,0.2745,60
Bolivia,591,BOL,59126135,0.2745,60
Bolivia,591,BOL,59126136,0.2745,60
Bolivia,591,BOL,59126137,0.2745,60
Bolivia,591,BOL,59126138,0.2745,60
Bolivia,591,BOL,59126139,0.2745,60
Bolivia,591,BOL,59126192,0.2745,60
Bolivia,591,BOL,59126198,0.2745,60
Bolivia,591,BOL,59126199,0.2745,60
Bolivia,591,BOL,59126214,0.2745,60
Bolivia,591,BOL,59126215,0.2745,60
Bolivia,591,BOL,59126216,0.2745,60
Bolivia,591,BOL,59126217,0.2745,60
Bolivia,591,BOL,59126218,0.2745,60
Bolivia,591,BOL,59126219,0.2745,60
Bolivia,591,BOL,59126302,0.2745,60
Bolivia,591,BOL,59126315,0.2745,60
Bolivia,591,BOL,59126316,0.2745,60
Bolivia,591,BOL,59126317,0.2745,60
Bolivia,591,BOL,59126318,0.2745,60
Bolivia,591,BOL,59126319,0.2745,60
Bolivia,591,BOL,5912632,0.2745,60
Bolivia,591,BOL,5912633,0.2745,60
Bolivia,591,BOL,5912634,0.2745,60
Bolivia,591,BOL,5912635,0.2745,60
Bolivia,591,BOL,5912636,0.2745,60
Bolivia,591,BOL,5912637,0.2745,60
Bolivia,591,BOL,5912638,0.2745,60
Bolivia,591,BOL,5912639,0.2745,60
Bolivia,591,BOL,591264,0.2745,60
Bolivia,591,BOL,591265,0.2745,60
Bolivia,591,BOL,591266,0.2745,60
Bolivia,591,BOL,591267,0.2745,60
Bolivia,591,BOL,591268,0.2745,60
Bolivia,591,BOL,5912690,0.2745,60
Bolivia,591,BOL,5912691,0.2745,60
Bolivia,591,BOL,5912692,0.2745,60
Bolivia,591,BOL,5912693,0.2745,60
Bolivia,591,BOL,5912694,0.2745,60
Bolivia,591,BOL,5912696,0.2745,60
Bolivia,591,BOL,5912697,0.2745,60
Bolivia,591,BOL,59128,0.2745,60
Bolivia,591,BOL,59132,0.2745,60
Bolivia,591,BOL,59133,0.1419,60
Bolivia,591,BOL,5913313,0.2745,60
Bolivia,591,BOL,5913323,0.2745,60
Bolivia,591,BOL,59133736,0.2745,60
Bolivia,591,BOL,59133737,0.2745,60
Bolivia,591,BOL,59133738,0.2745,60
Bolivia,591,BOL,59133739,0.2745,60
Bolivia,591,BOL,59133760,0.2745,60
Bolivia,591,BOL,59133761,0.2745,60
Bolivia,591,BOL,59133762,0.2745,60
Bolivia,591,BOL,591338228,0.2745,60
Bolivia,591,BOL,591338229,0.2745,60
Bolivia,591,BOL,59133823,0.2745,60
Bolivia,591,BOL,591338408,0.2745,60
Bolivia,591,BOL,591338409,0.2745,60
Bolivia,591,BOL,591338418,0.2745,60
Bolivia,591,BOL,591338419,0.2745,60
Bolivia,591,BOL,591338528,0.2745,60
Bolivia,591,BOL,591338529,0.2745,60
Bolivia,591,BOL,591338538,0.2745,60
Bolivia,591,BOL,591338539,0.2745,60
Bolivia,591,BOL,591338838,0.2745,60
Bolivia,591,BOL,591338839,0.2745,60
Bolivia,591,BOL,59133884,0.2745,60
Bolivia,591,BOL,591341,0.2745,60
Bolivia,591,BOL,59134225,0.2745,60
Bolivia,591,BOL,59134226,0.2745,60
Bolivia,591,BOL,59134227,0.2745,60
Bolivia,591,BOL,59134228,0.2745,60
Bolivia,591,BOL,59134229,0.2745,60
Bolivia,591,BOL,59134650,0.2745,60
Bolivia,591,BOL,59134651,0.2745,60
Bolivia,591,BOL,59134652,0.2745,60
Bolivia,591,BOL,59134653,0.2745,60
Bolivia,591,BOL,59134654,0.2745,60
Bolivia,591,BOL,59134655,0.2745,60
Bolivia,591,BOL,591346574,0.2745,60
Bolivia,591,BOL,591346575,0.2745,60
Bolivia,591,BOL,591346576,0.2745,60
Bolivia,591,BOL,591346577,0.2745,60
Bolivia,591,BOL,591346578,0.2745,60
Bolivia,591,BOL,591346579,0.2745,60
Bolivia,591,BOL,59134658,0.2745,60
Bolivia,591,BOL,59134659,0.2745,60
Bolivia,591,BOL,59134702,0.2745,60
Bolivia,591,BOL,59134703,0.2745,60
Bolivia,591,BOL,59134704,0.2745,60
Bolivia,591,BOL,59134705,0.2745,60
Bolivia,591,BOL,59134706,0.2745,60
Bolivia,591,BOL,59134707,0.2745,60
Bolivia,591,BOL,59134708,0.2745,60
Bolivia,591,BOL,59134709,0.2745,60
Bolivia,591,BOL,5913471,0.2745,60
Bolivia,591,BOL,5913472,0.2745,60
Bolivia,591,BOL,5913473,0.2745,60
Bolivia,591,BOL,5913474,0.2745,60
Bolivia,591,BOL,5913475,0.2745,60
Bolivia,591,BOL,5913476,0.2745,60
Bolivia,591,BOL,5913477,0.2745,60
Bolivia,591,BOL,5913478,0.2745,60
Bolivia,591,BOL,5913479,0.2745,60
Bolivia,591,BOL,5913480,0.2745,60
Bolivia,591,BOL,5913481,0.2745,60
Bolivia,591,BOL,5913482,0.2745,60
Bolivia,591,BOL,5913483,0.2745,60
Bolivia,591,BOL,5913484,0.2745,60
Bolivia,591,BOL,5913485,0.2745,60
Bolivia,591,BOL,591364,0.2745,60
Bolivia,591,BOL,59137,0.2745,60
Bolivia,591,BOL,5913825,0.2745,60
Bolivia,591,BOL,5913826,0.2745,60
Bolivia,591,BOL,5913830,0.2745,60
Bolivia,591,BOL,5913831,0.2745,60
Bolivia,591,BOL,5913832,0.2745,60
Bolivia,591,BOL,5913833,0.2745,60
Bolivia,591,BOL,5913834,0.2745,60
Bolivia,591,BOL,5913835,0.2745,60
Bolivia,591,BOL,5913836,0.2745,60
Bolivia,591,BOL,5913837,0.2745,60
Bolivia,591,BOL,5913838,0.2745,60
Bolivia,591,BOL,5913839,0.2745,60
Bolivia,591,BOL,591384290,0.2745,60
Bolivia,591,BOL,591384293,0.2745,60
Bolivia,591,BOL,591384294,0.2745,60
Bolivia,591,BOL,591384295,0.2745,60
Bolivia,591,BOL,591384299,0.2745,60
Bolivia,591,BOL,59138430,0.2745,60
Bolivia,591,BOL,59138431,0.2745,60
Bolivia,591,BOL,591384605,0.2745,60
Bolivia,591,BOL,591384606,0.2745,60
Bolivia,591,BOL,591384607,0.2745,60
Bolivia,591,BOL,591384608,0.2745,60
Bolivia,591,BOL,5913851,0.2745,60
Bolivia,591,BOL,5913852,0.2745,60
Bolivia,591,BOL,5913853,0.2745,60
Bolivia,591,BOL,5913854,0.2745,60
Bolivia,591,BOL,5913855,0.2745,60
Bolivia,591,BOL,5913856,0.2745,60
Bolivia,591,BOL,5913857,0.2745,60
Bolivia,591,BOL,5913858,0.2745,60
Bolivia,591,BOL,5913859,0.2745,60
Bolivia,591,BOL,591386,0.2745,60
Bolivia,591,BOL,591387,0.2745,60
Bolivia,591,BOL,591388,0.2745,60
Bolivia,591,BOL,5913890,0.2745,60
Bolivia,591,BOL,5913891,0.2745,60
Bolivia,591,BOL,5913892,0.2745,60
Bolivia,591,BOL,5913893,0.2745,60
Bolivia,591,BOL,5913894,0.2745,60
Bolivia,591,BOL,5913895,0.2745,60
Bolivia,591,BOL,5913896,0.2745,60
Bolivia,591,BOL,59139234,0.2745,60
Bolivia,591,BOL,59139235,0.2745,60
Bolivia,591,BOL,59139236,0.2745,60
Bolivia,591,BOL,59139237,0.2745,60
Bolivia,591,BOL,59139238,0.2745,60
Bolivia,591,BOL,59139239,0.2745,60
Bolivia,591,BOL,59139243,0.2745,60
Bolivia,591,BOL,59139248,0.2745,60
Bolivia,591,BOL,59139249,0.2745,60
Bolivia,591,BOL,5913925,0.2745,60
Bolivia,591,BOL,59139266,0.2745,60
Bolivia,591,BOL,59139267,0.2745,60
Bolivia,591,BOL,59139268,0.2745,60
Bolivia,591,BOL,59139269,0.2745,60
Bolivia,591,BOL,5913927,0.2745,60
Bolivia,591,BOL,59139280,0.2745,60
Bolivia,591,BOL,59139281,0.2745,60
Bolivia,591,BOL,59139282,0.2745,60
Bolivia,591,BOL,59139283,0.2745,60
Bolivia,591,BOL,59139284,0.2745,60
Bolivia,591,BOL,59139285,0.2745,60
Bolivia,591,BOL,5913929,0.2745,60
Bolivia,591,BOL,59139306,0.2745,60
Bolivia,591,BOL,59139307,0.2745,60
Bolivia,591,BOL,59139308,0.2745,60
Bolivia,591,BOL,59139309,0.2745,60
Bolivia,591,BOL,5913931,0.2745,60
Bolivia,591,BOL,5913932,0.2745,60
Bolivia,591,BOL,5913933,0.2745,60
Bolivia,591,BOL,5913934,0.2745,60
Bolivia,591,BOL,5913935,0.2745,60
Bolivia,591,BOL,5913936,0.2745,60
Bolivia,591,BOL,5913937,0.2745,60
Bolivia,591,BOL,5913940,0.2745,60
Bolivia,591,BOL,5913942,0.2745,60
Bolivia,591,BOL,5913944,0.2745,60
Bolivia,591,BOL,5913946,0.2745,60
Bolivia,591,BOL,5913947,0.2745,60
Bolivia,591,BOL,5913948,0.2745,60
Bolivia,591,BOL,591395,0.2745,60
Bolivia,591,BOL,5913961,0.2745,60
Bolivia,591,BOL,59139624,0.2745,60
Bolivia,591,BOL,59139625,0.2745,60
Bolivia,591,BOL,59139626,0.2745,60
Bolivia,591,BOL,59139627,0.2745,60
Bolivia,591,BOL,59139628,0.2745,60
Bolivia,591,BOL,59139629,0.2745,60
Bolivia,591,BOL,5913963,0.2745,60
Bolivia,591,BOL,5913964,0.2745,60
Bolivia,591,BOL,5913965,0.2745,60
Bolivia,591,BOL,5913966,0.2745,60
Bolivia,591,BOL,5913967,0.2745,60
Bolivia,591,BOL,5913968,0.2745,60
Bolivia,591,BOL,591397,0.2745,60
Bolivia,591,BOL,591398,0.2745,60
Bolivia,591,BOL,59142,0.2745,60
Bolivia,591,BOL,59144,0.1419,60
Bolivia,591,BOL,5914413,0.2745,60
Bolivia,591,BOL,5914434,0.2745,60
Bolivia,591,BOL,5914438,0.2745,60
Bolivia,591,BOL,5914457,0.2745,60
Bolivia,591,BOL,59144627,0.2745,60
Bolivia,591,BOL,59144628,0.2745,60
Bolivia,591,BOL,59144629,0.2745,60
Bolivia,591,BOL,59144645,0.2745,60
Bolivia,591,BOL,59144646,0.2745,60
Bolivia,591,BOL,5914477,0.2745,60
Bolivia,591,BOL,5914478,0.2745,60
Bolivia,591,BOL,5914480,0.2745,60
Bolivia,591,BOL,59144825,0.2745,60
Bolivia,591,BOL,59144826,0.2745,60
Bolivia,591,BOL,59144827,0.2745,60
Bolivia,591,BOL,59144828,0.2745,60
Bolivia,591,BOL,59144829,0.2745,60
Bolivia,591,BOL,5914483,0.2745,60
Bolivia,591,BOL,5914485,0.2745,60
Bolivia,591,BOL,5914486,0.2745,60
Bolivia,591,BOL,5914487,0.2745,60
Bolivia,591,BOL,59144885,0.2745,60
Bolivia,591,BOL,59144886,0.2745,60
Bolivia,591,BOL,59144887,0.2745,60
Bolivia,591,BOL,59144888,0.2745,60
Bolivia,591,BOL,59144889,0.2745,60
Bolivia,591,BOL,591449,0.2745,60
Bolivia,591,BOL,5914490,0.2745,60
Bolivia,591,BOL,5914491,0.2745,60
Bolivia,591,BOL,5914492,0.2745,60
Bolivia,591,BOL,5914493,0.2745,60
Bolivia,591,BOL,5914494,0.2745,60
Bolivia,591,BOL,5914496,0.2745,60
Bolivia,591,BOL,5914497,0.2745,60
Bolivia,591,BOL,5914498,0.2745,60
Bolivia,591,BOL,5914499,0.2745,60
Bolivia,591,BOL,59145,0.2745,60
Bolivia,591,BOL,59146132,0.2745,60
Bolivia,591,BOL,59146133,0.2745,60
Bolivia,591,BOL,59146134,0.2745,60
Bolivia,591,BOL,59146135,0.2745,60
Bolivia,591,BOL,59146136,0.2745,60
Bolivia,591,BOL,59146137,0.2745,60
Bolivia,591,BOL,59146138,0.2745,60
Bolivia,591,BOL,59146139,0.2745,60
Bolivia,591,BOL,59146193,0.2745,60
Bolivia,591,BOL,59146194,0.2745,60
Bolivia,591,BOL,59146195,0.2745,60
Bolivia,591,BOL,5914628,0.2745,60
Bolivia,591,BOL,5914629,0.2745,60
Bolivia,591,BOL,5914630,0.2745,60
Bolivia,591,BOL,59146315,0.2745,60
Bolivia,591,BOL,59146316,0.2745,60
Bolivia,591,BOL,59146317,0.2745,60
Bolivia,591,BOL,59146318,0.2745,60
Bolivia,591,BOL,59146319,0.2745,60
Bolivia,591,BOL,5914632,0.2745,60
Bolivia,591,BOL,5914633,0.2745,60
Bolivia,591,BOL,5914634,0.2745,60
Bolivia,591,BOL,5914635,0.2745,60
Bolivia,591,BOL,5914636,0.2745,60
Bolivia,591,BOL,5914637,0.2745,60
Bolivia,591,BOL,5914638,0.2745,60
Bolivia,591,BOL,5914639,0.2745,60
Bolivia,591,BOL,5914647,0.2745,60
Bolivia,591,BOL,5914649,0.2745,60
Bolivia,591,BOL,59146502,0.2745,60
Bolivia,591,BOL,59146515,0.2745,60
Bolivia,591,BOL,59146516,0.2745,60
Bolivia,591,BOL,59146517,0.2745,60
Bolivia,591,BOL,59146518,0.2745,60
Bolivia,591,BOL,59146519,0.2745,60
Bolivia,591,BOL,5914652,0.2745,60
Bolivia,591,BOL,5914653,0.2745,60
Bolivia,591,BOL,5914654,0.2745,60
Bolivia,591,BOL,5914655,0.2745,60
Bolivia,591,BOL,5914656,0.2745,60
Bolivia,591,BOL,5914657,0.2745,60
Bolivia,591,BOL,5914658,0.2745,60
Bolivia,591,BOL,5914659,0.2745,60
Bolivia,591,BOL,5914672,0.2745,60
Bolivia,591,BOL,5914677,0.2745,60
Bolivia,591,BOL,5914678,0.2745,60
Bolivia,591,BOL,5914679,0.2745,60
Bolivia,591,BOL,5914680,0.2745,60
Bolivia,591,BOL,5914681,0.2745,60
Bolivia,591,BOL,5914682,0.2745,60
Bolivia,591,BOL,5914683,0.2745,60
Bolivia,591,BOL,5914684,0.2745,60
Bolivia,591,BOL,5914685,0.2745,60
Bolivia,591,BOL,5914686,0.2745,60
Bolivia,591,BOL,5914687,0.2745,60
Bolivia,591,BOL,59146932,0.2745,60
Bolivia,591,BOL,59146933,0.2745,60
Bolivia,591,BOL,59146934,0.2745,60
Bolivia,591,BOL,59146935,0.2745,60
Bolivia,591,BOL,59146936,0.2745,60
Bolivia,591,BOL,59146937,0.2745,60
Bolivia,591,BOL,59146938,0.2745,60
Bolivia,591,BOL,59146939,0.2745,60
Bolivia,591,BOL,59146961,0.2745,60
Bolivia,591,BOL,59146962,0.2745,60
Bolivia,591,BOL,59146963,0.2745,60
Bolivia,591,BOL,59146964,0.2745,60
Bolivia,591,BOL,59146965,0.2745,60
Bolivia,591,BOL,59146966,0.2745,60
Bolivia,591,BOL,59146967,0.2745,60
Bolivia,591,BOL,59146968,0.2745,60
Bolivia,591,BOL,59146969,0.2745,60
Bolivia,591,BOL,5914697,0.2745,60
Bolivia,591,BOL,5914698,0.2745,60
Bolivia,591,BOL,5914699,0.2745,60
Bolivia,591,BOL,59147,0.2745,60
Bolivia,591,BOL,5916,0.2431,60
Bolivia,591,BOL,59160,0.2431,60
Bolivia,591,BOL,59161,0.2431,60
Bolivia,591,BOL,59165,0.2431,60
Bolivia,591,BOL,59167,0.2431,60
Bolivia,591,BOL,59168,0.2431,60
Bolivia,591,BOL,59169,0.2431,60
Bolivia,591,BOL,5917,0.2431,60
Bolivia,591,BOL,59170,0.2431,60
Bolivia,591,BOL,59171,0.2431,60
Bolivia,591,BOL,59172,0.2431,60
Bolivia,591,BOL,59173,0.2431,60
Bolivia,591,BOL,59174,0.2431,60
Bolivia,591,BOL,59175,0.2431,60
Bolivia,591,BOL,59176,0.2431,60
Bolivia,591,BOL,59177,0.2431,60
Bolivia,591,BOL,59178,0.2431,60
Bolivia,591,BOL,59179,0.2431,60
Bolivia,591,BOL,5919,0.2745,60
Brazil,55,BRA,55,0.03211,60
Brazil,55,BRA,5511,0.091,60
Brazil,55,BRA,55112,0.091,60
Brazil,55,BRA,551153,0.16,60
Brazil,55,BRA,551154,0.16,60
Brazil,55,BRA,551157,0.16,60
Brazil,55,BRA,55116,0.16,60
Brazil,55,BRA,55117,0.16,60
Brazil,55,BRA,55118,0.16,60
Brazil,55,BRA,55119,0.16,60
Brazil,55,BRA,551192014,0.16,60
Brazil,55,BRA,55119300,0.091,60
Brazil,55,BRA,55119301,0.091,60
Brazil,55,BRA,5511941,0.16,60
Brazil,55,BRA,55119420,0.16,60
Brazil,55,BRA,551194200,0.16,60
Brazil,55,BRA,551194201,0.16,60
Brazil,55,BRA,551194202,0.16,60
Brazil,55,BRA,551194203,0.16,60
Brazil,55,BRA,551194204,0.16,60
Brazil,55,BRA,551194205,0.16,60
Brazil,55,BRA,551194206,0.16,60
Brazil,55,BRA,551194207,0.16,60
Brazil,55,BRA,551194208,0.16,60
Brazil,55,BRA,55119421,0.16,60
Brazil,55,BRA,55119422,0.16,60
Brazil,55,BRA,55119423,0.16,60
Brazil,55,BRA,55119424,0.16,60
Brazil,55,BRA,551194250,0.16,60
Brazil,55,BRA,5511945,0.091,60
Brazil,55,BRA,55119450,0.16,60
Brazil,55,BRA,55119451,0.16,60
Brazil,55,BRA,55119452,0.16,60
Brazil,55,BRA,55119453,0.16,60
Brazil,55,BRA,55119454,0.16,60
Brazil,55,BRA,55119455,0.16,60
Brazil,55,BRA,55119460,0.16,60
Brazil,55,BRA,55119461,0.16,60
Brazil,55,BRA,55119462,0.16,60
Brazil,55,BRA,55119463,0.16,60
Brazil,55,BRA,55119464,0.16,60
Brazil,55,BRA,55119465,0.16,60
Brazil,55,BRA,551194660,0.16,60
Brazil,55,BRA,551194661,0.16,60
Brazil,55,BRA,551194662,0.16,60
Brazil,55,BRA,551194663,0.16,60
Brazil,55,BRA,551194666,0.16,60
Brazil,55,BRA,551194669,0.16,60
Brazil,55,BRA,5511948,0.16,60
Brazil,55,BRA,5511949,0.16,60
Brazil,55,BRA,55119490,0.16,60
Brazil,55,BRA,55119491,0.16,60
Brazil,55,BRA,551194920,0.16,60
Brazil,55,BRA,551195020,0.16,60
Brazil,55,BRA,551195023,0.16,60
Brazil,55,BRA,551195024,0.16,60
Brazil,55,BRA,551195025,0.16,60
Brazil,55,BRA,551195026,0.16,60
Brazil,55,BRA,551195027,0.16,60
Brazil,55,BRA,551195028,0.16,60
Brazil,55,BRA,551195030,0.16,60
Brazil,55,BRA,551195037,0.16,60
Brazil,55,BRA,551195038,0.16,60
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
Brazil,55,BRA,55738230,0.16,60
Brazil,55,BRA,55738231,0.16,60
Brazil,55,BRA,55738232,0.16,60
Brazil,55,BRA,55738233,0.16,60
Brazil,55,BRA,55738234,0.16,60
Brazil,55,BRA,55738235,0.16,60
Brazil,55,BRA,55738236,0.16,60
Brazil,55,BRA,55738237,0.16,60
Brazil,55,BRA,5573880,0.16,60
Brazil,55,BRA,5573881,0.16,60
Brazil,55,BRA,5573882,0.16,60
Brazil,55,BRA,5573883,0.16,60
Brazil,55,BRA,55738841,0.16,60
Brazil,55,BRA,55738842,0.16,60
Brazil,55,BRA,55738843,0.16,60
Brazil,55,BRA,55738844,0.16,60
Brazil,55,BRA,55738845,0.16,60
Brazil,55,BRA,55738846,0.16,60
Brazil,55,BRA,55738847,0.16,60
Brazil,55,BRA,55738848,0.16,60
Brazil,55,BRA,55738849,0.16,60
Brazil,55,BRA,5573885,0.16,60
Brazil,55,BRA,5573886,0.16,60
Brazil,55,BRA,5573887,0.16,60
Brazil,55,BRA,55738881,0.16,60
Brazil,55,BRA,55738882,0.16,60
Brazil,55,BRA,55738883,0.16,60
Brazil,55,BRA,55738884,0.16,60
Brazil,55,BRA,55738885,0.16,60
Brazil,55,BRA,55738886,0.16,60
Brazil,55,BRA,55738887,0.16,60
Brazil,55,BRA,55738888,0.16,60
Brazil,55,BRA,55738889,0.16,60
Brazil,55,BRA,55738891,0.16,60
Brazil,55,BRA,55738892,0.16,60
Brazil,55,BRA,55738893,0.16,60
Brazil,55,BRA,55738894,0.16,60
Brazil,55,BRA,55738895,0.16,60
Brazil,55,BRA,55738896,0.16,60
Brazil,55,BRA,55738897,0.16,60
Brazil,55,BRA,55738898,0.16,60
Brazil,55,BRA,55739,0.16,60
Brazil,55,BRA,557391,0.16,60
Brazil,55,BRA,5573980,0.16,60
Brazil,55,BRA,5573990,0.16,60
Brazil,55,BRA,5573991,0.16,60
Brazil,55,BRA,5573992,0.16,60
Brazil,55,BRA,5573993,0.16,60
Brazil,55,BRA,5573994,0.16,60
Brazil,55,BRA,5573995,0.16,60
Brazil,55,BRA,5573996,0.16,60
Brazil,55,BRA,55739970,0.16,60
Brazil,55,BRA,55739971,0.16,60
Brazil,55,BRA,55739972,0.16,60
Brazil,55,BRA,55739973,0.16,60
Brazil,55,BRA,55739976,0.16,60
Brazil,55,BRA,55739977,0.16,60
Brazil,55,BRA,55739978,0.16,60
Brazil,55,BRA,55739979,0.16,60
Brazil,55,BRA,55739980,0.16,60
Brazil,55,BRA,55739981,0.16,60
Brazil,55,BRA,55739983,0.16,60
Brazil,55,BRA,55739984,0.16,60
Brazil,55,BRA,55739985,0.16,60
Brazil,55,BRA,55739986,0.16,60
Brazil,55,BRA,55739987,0.16,60
Brazil,55,BRA,55739988,0.16,60
Brazil,55,BRA,55739989,0.16,60
Brazil,55,BRA,55739990,0.16,60
Brazil,55,BRA,55739991,0.16,60
Brazil,55,BRA,55739993,0.16,60
Brazil,55,BRA,55739994,0.16,60
Brazil,55,BRA,55739995,0.16,60
Brazil,55,BRA,55739997,0.16,60
Brazil,55,BRA,55739999,0.16,60
Brazil,55,BRA,55746,0.16,60
